0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4917e-09,0,-8.178e-11,0
0.02,-6.2207e-06,0.00060769,-0.00048917,0.0027768,-0.00016209,0.020743,-6.6193e-06,0.12143,-0.097892,0.5557,-0.032464,4.1496,0,0,0.013471,0,-0.00073733,0
0.03,-9.9504e-05,0.0024317,-0.0019409,0.011088,-0.00064246,0.083015,-8.1479e-05,0.24245,-0.19453,1.1121,-0.06497,8.3047,0,0,0.065206,0,-0.0035655,0
0.04,-0.00050789,0.0054762,-0.0043046,0.024884,-0.0014477,0.18687,-0.00041487,0.36243,-0.28867,1.6691,-0.097509,12.464,0,0,0,0,0,0
0.05,-0.0015907,0.0096596,-0.0075074,0.043695,-0.0025543,0.33241,-0.001465,0.48096,-0.37902,2.2267,-0.13008,16.627,0,0,0.27887,0,-0.015246,0
0.06,-0.0038223,0.014779,-0.011461,0.066469,-0.0038936,0.51981,-0.0039715,0.5979,-0.46432,2.7849,-0.16269,20.796,0,0,0.43171,0,-0.023616,0
0.07,-0.0077315,0.020395,-0.016095,0.091088,-0.0053554,0.74936,-0.0089283,0.71361,-0.5433,3.3438,-0.19534,24.969,0,0,0.48395,0,-0.026413,0
0.08,-0.013729,0.025741,-0.02141,0.11394,-0.0067461,1.0214,-0.017088,0.82923,-0.61472,3.9031,-0.22802,29.146,0,0,0.78862,0,-0.043008,0
0.09,-0.021932,0.029688,-0.027504,0.12983,-0.0077735,1.3361,-0.028404,0.94662,-0.6774,4.4628,-0.26071,33.325,0,0,1.0415,0,-0.056796,0
0.1,-0.031891,0.030842,-0.034541,0.13239,-0.008037,1.6934,-0.041319,1.0675,-0.73036,5.0221,-0.29339,37.502,0,0,1.3228,0,-0.0721,0
0.11,-0.042326,0.027826,-0.042582,0.1156,-0.0071141,2.0924,-0.052716,1.1924,-0.77275,5.5804,-0.326,41.671,0,0,1.6798,0,-0.091533,0
0.12,-0.051082,0.019814,-0.051336,0.076209,-0.0047406,2.532,-0.059453,1.3187,-0.8038,6.1367,-0.3585,45.825,0,0,1.8996,0,-0.10344,0
0.13,-0.055438,0.0072514,-0.060088,0.016899,-0.0010773,3.0115,-0.061099,1.4413,-0.82267,6.6884,-0.39073,49.945,0,0,2.3241,0,-0.12637,0
0.14,-0.052926,-0.0075144,-0.068107,-0.051346,0.0031581,3.5317,-0.061692,1.5535,-0.82835,7.2224,-0.42193,53.932,0,0,2.7439,0,-0.14933,0
0.15,-0.042646,-0.020175,-0.075428,-0.109,0.0068142,4.0918,-0.067181,1.651,-0.82071,7.7094,-0.45038,57.569,0,0,3.1152,0,-0.16932,0
0.16,-0.026641,-0.02578,-0.083053,-0.13337,0.0085188,4.6886,-0.078856,1.7363,-0.80061,8.1294,-0.47491,60.705,0,0,3.416,0,-0.17876,0
0.17,-0.010184,-0.021027,-0.091689,-0.10954,0.0071455,5.3151,-0.090277,1.818,-0.76972,8.5022,-0.49669,63.489,0,0,3.6834,0,-0.19269,0
0.18,-2.6246e-05,-0.006533,-0.10037,-0.041072,0.0027227,5.9643,-0.094718,1.889,-0.72987,8.8178,-0.51513,65.846,0,0,3.9079,0,-0.20459,0
0.19,-0.0012434,0.012268,-0.10739,0.046723,-0.0030259,6.6328,-0.095212,1.9408,-0.68256,9.0755,-0.53019,67.77,0,0,4.1481,0,-0.21714,0
0.2,-0.014231,0.026949,-0.11286,0.11556,-0.0076398,7.3218,-0.10107,1.9797,-0.62845,9.3001,-0.5433,69.447,0,0,4.325,0,-0.22624,0
0.21,-0.033591,0.030168,-0.11867,0.13116,-0.008901,8.0288,-0.11337,2.0128,-0.56887,9.4786,-0.55373,70.78,0,0,4.4467,0,-0.23255,0
0.22,-0.050058,0.01973,-0.12533,0.082735,-0.0057388,8.7473,-0.12238,2.0493,-0.50539,9.6409,-0.56321,71.992,0,0,4.5354,0,-0.23687,0
0.23,-0.055139,0.00036565,-0.13081,-0.0078692,0.00048106,9.4731,-0.12382,2.0758,-0.43914,9.7682,-0.57065,72.942,0,0,4.6285,0,-0.24178,0
0.24,-0.045824,-0.017966,-0.13396,-0.095292,0.0065653,10.208,-0.12669,2.0895,-0.37078,9.8736,-0.57681,73.73,0,0,4.6787,0,-0.24479,0
0.25,-0.026609,-0.025415,-0.13666,-0.13333,0.009445,10.954,-0.13758,2.1017,-0.30034,9.9691,-0.58239,74.443,0,0,4.7079,0,-0.24609,0
0.26,-0.0076554,-0.01772,-0.1404,-0.10001,0.0072753,11.707,-0.14844,2.1149,-0.22899,10.032,-0.58606,74.912,0,0,4.7215,0,-0.2467,0
0.27,0.00064962,0.0011459,-0.14345,-0.012419,0.00099456,12.46,-0.15119,2.1257,-0.15831,10.081,-0.58895,75.282,0,0,4.7182,0,-0.24652,0
0.28,-0.0063213,0.020788,-0.14403,0.082254,-0.0059029,13.215,-0.15292,2.1275,-0.088058,10.127,-0.59162,75.623,0,0,4.7035,0,-0.24549,0
